id,name,group,path,time,tags,headers
"audit-v2-html:📋 Metadata","📋 Metadata","header-2","Projects/vishwakarma/audit-v2-html.md","2026-04-08 16:51","",""
"audit-v2-html:🔗 Related Files","🔗 Related Files","header-2","Projects/vishwakarma/audit-v2-html.md","2026-04-08 16:51","",""
"audit-v2-html:📄 Content","📄 Content","header-2","Projects/vishwakarma/audit-v2-html.md","2026-04-08 16:51","",""
"audit-v2-html:Secrets (wrangler secret put):","Secrets (wrangler secret put):","header-1","Projects/vishwakarma/audit-v2-html.md","2026-04-08 16:51","",""
"audit-v2-html:OPENROUTER_API_KEY","OPENROUTER_API_KEY","header-1","Projects/vishwakarma/audit-v2-html.md","2026-04-08 16:51","",""
"audit-v2-html:QDRANT_URL","QDRANT_URL","header-1","Projects/vishwakarma/audit-v2-html.md","2026-04-08 16:51","",""
"audit-v2-html:QDRANT_API_KEY","QDRANT_API_KEY","header-1","Projects/vishwakarma/audit-v2-html.md","2026-04-08 16:51","",""
"audit-v2-html:TELEGRAM_BOT_TOKEN</pre>","TELEGRAM_BOT_TOKEN</pre>","header-1","Projects/vishwakarma/audit-v2-html.md","2026-04-08 16:51","",""
"audit-v2-html:Secrets (wrangler secret put):","Secrets (wrangler secret put):","header-1","Projects/vishwakarma/audit-v2-html.md","2026-04-08 16:51","",""
"audit-v2-html:SUPABASE_ANON_KEY","SUPABASE_ANON_KEY","header-1","Projects/vishwakarma/audit-v2-html.md","2026-04-08 16:51","",""
"audit-v2-html:SUPABASE_SERVICE_ROLE_KEY","SUPABASE_SERVICE_ROLE_KEY","header-1","Projects/vishwakarma/audit-v2-html.md","2026-04-08 16:51","",""
"audit-v2-html:JWT_SECRET","JWT_SECRET","header-1","Projects/vishwakarma/audit-v2-html.md","2026-04-08 16:51","",""
"audit-v2-html:JWT_REFRESH_SECRET</pre>","JWT_REFRESH_SECRET</pre>","header-1","Projects/vishwakarma/audit-v2-html.md","2026-04-08 16:51","",""
"RUNBOOK-md:RUNBOOK.md","RUNBOOK.md","header-1","Projects/vishwakarma/RUNBOOK-md.md","2026-04-08 16:51","",""
"RUNBOOK-md:📋 Metadata","📋 Metadata","header-2","Projects/vishwakarma/RUNBOOK-md.md","2026-04-08 16:51","",""
"RUNBOOK-md:🔗 Related Files","🔗 Related Files","header-2","Projects/vishwakarma/RUNBOOK-md.md","2026-04-08 16:51","",""
"RUNBOOK-md:📄 Content","📄 Content","header-2","Projects/vishwakarma/RUNBOOK-md.md","2026-04-08 16:51","",""
"RUNBOOK-md:Incident Response Runbook","Incident Response Runbook","header-1","Projects/vishwakarma/RUNBOOK-md.md","2026-04-08 16:51","",""
"RUNBOOK-md:Service Is Down (503/504)","Service Is Down (503/504)","header-2","Projects/vishwakarma/RUNBOOK-md.md","2026-04-08 16:51","",""
"RUNBOOK-md:High Error Rate (>1%)","High Error Rate (>1%)","header-2","Projects/vishwakarma/RUNBOOK-md.md","2026-04-08 16:51","",""
"RUNBOOK-md:Slow Responses (>5s)","Slow Responses (>5s)","header-2","Projects/vishwakarma/RUNBOOK-md.md","2026-04-08 16:51","",""
"RUNBOOK-md:Database Connection Failed","Database Connection Failed","header-2","Projects/vishwakarma/RUNBOOK-md.md","2026-04-08 16:51","",""
"RUNBOOK-md:Out of Memory","Out of Memory","header-2","Projects/vishwakarma/RUNBOOK-md.md","2026-04-08 16:51","",""
"RUNBOOK-md:Escalation","Escalation","header-2","Projects/vishwakarma/RUNBOOK-md.md","2026-04-08 16:51","",""
"swarm-js:swarm.js","swarm.js","header-1","Projects/vishwakarma/swarm-js.md","2026-04-08 16:51","",""
"swarm-js:📋 Metadata","📋 Metadata","header-2","Projects/vishwakarma/swarm-js.md","2026-04-08 16:51","",""
"swarm-js:🔗 Related Files","🔗 Related Files","header-2","Projects/vishwakarma/swarm-js.md","2026-04-08 16:51","",""
"swarm-js:📄 Content","📄 Content","header-2","Projects/vishwakarma/swarm-js.md","2026-04-08 16:51","",""
"CHECKPOINT-md:CHECKPOINT.md","CHECKPOINT.md","header-1","Projects/vishwakarma/CHECKPOINT-md.md","2026-04-08 16:51","",""
"CHECKPOINT-md:📋 Metadata","📋 Metadata","header-2","Projects/vishwakarma/CHECKPOINT-md.md","2026-04-08 16:51","",""
"CHECKPOINT-md:🔗 Related Files","🔗 Related Files","header-2","Projects/vishwakarma/CHECKPOINT-md.md","2026-04-08 16:51","",""
"CHECKPOINT-md:📄 Content","📄 Content","header-2","Projects/vishwakarma/CHECKPOINT-md.md","2026-04-08 16:51","",""
"CHECKPOINT-md:vishwakarma-platform — Project","vishwakarma-platform — Project Checkpoint","header-1","Projects/vishwakarma/CHECKPOINT-md.md","2026-04-08 16:51","",""
"CHECKPOINT-md:Architecture","Architecture","header-2","Projects/vishwakarma/CHECKPOINT-md.md","2026-04-08 16:51","",""
"CHECKPOINT-md:🛠️ Status & Recent Changes","🛠️ Status & Recent Changes","header-2","Projects/vishwakarma/CHECKPOINT-md.md","2026-04-08 16:51","",""
"CHECKPOINT-md:✅ New Serverless Services","✅ New Serverless Services","header-3","Projects/vishwakarma/CHECKPOINT-md.md","2026-04-08 16:51","",""
"CHECKPOINT-md:✅ AI Agent Memory","✅ AI Agent Memory","header-3","Projects/vishwakarma/CHECKPOINT-md.md","2026-04-08 16:51","",""
"CHECKPOINT-md:✅ Backup Restore UI","✅ Backup Restore UI","header-3","Projects/vishwakarma/CHECKPOINT-md.md","2026-04-08 16:51","",""
"CHECKPOINT-md:✅ Conditional Service Provisio","✅ Conditional Service Provisioning","header-3","Projects/vishwakarma/CHECKPOINT-md.md","2026-04-08 16:51","",""
"CHECKPOINT-md:✅ Infrastructure Enhancements","✅ Infrastructure Enhancements","header-3","Projects/vishwakarma/CHECKPOINT-md.md","2026-04-08 16:51","",""
"CHECKPOINT-md:✅ Terraform Improvements","✅ Terraform Improvements","header-3","Projects/vishwakarma/CHECKPOINT-md.md","2026-04-08 16:51","",""
"CHECKPOINT-md:✅ Brahma AI Scope","✅ Brahma AI Scope","header-3","Projects/vishwakarma/CHECKPOINT-md.md","2026-04-08 16:51","",""
"CHECKPOINT-md:Available Services","Available Services","header-2","Projects/vishwakarma/CHECKPOINT-md.md","2026-04-08 16:51","",""
"CHECKPOINT-md:Server-Based (Requires Oracle ","Server-Based (Requires Oracle VM)","header-3","Projects/vishwakarma/CHECKPOINT-md.md","2026-04-08 16:51","",""
"CHECKPOINT-md:Serverless (No VM Required)","Serverless (No VM Required)","header-3","Projects/vishwakarma/CHECKPOINT-md.md","2026-04-08 16:51","",""
"CHECKPOINT-md:Pending Roadmap","Pending Roadmap","header-2","Projects/vishwakarma/CHECKPOINT-md.md","2026-04-08 16:51","",""
"credential-portal-html:credential-portal.html","credential-portal.html","header-1","Projects/vishwakarma/credential-portal-html.md","2026-04-08 16:51","",""
"credential-portal-html:📋 Metadata","📋 Metadata","header-2","Projects/vishwakarma/credential-portal-html.md","2026-04-08 16:51","",""
"credential-portal-html:🔗 Related Files","🔗 Related Files","header-2","Projects/vishwakarma/credential-portal-html.md","2026-04-08 16:51","",""
"credential-portal-html:📄 Content","📄 Content","header-2","Projects/vishwakarma/credential-portal-html.md","2026-04-08 16:51","",""
"wrangler-toml:wrangler.toml","wrangler.toml","header-1","Projects/vishwakarma/wrangler-toml.md","2026-04-07 13:41","",""
"wrangler-toml:📋 Metadata","📋 Metadata","header-2","Projects/vishwakarma/wrangler-toml.md","2026-04-07 13:41","",""
"wrangler-toml:🔗 Related Files","🔗 Related Files","header-2","Projects/vishwakarma/wrangler-toml.md","2026-04-07 13:41","",""
"wrangler-toml:📄 Content","📄 Content","header-2","Projects/vishwakarma/wrangler-toml.md","2026-04-07 13:41","",""
"wrangler-toml:services/vishwakarma/wrangler.","services/vishwakarma/wrangler.toml","header-1","Projects/vishwakarma/wrangler-toml.md","2026-04-07 13:41","",""
"wrangler-toml:── Vars (non-secret) ─────────","── Vars (non-secret) ─────────────────────────────────────────────────────────","header-1","Projects/vishwakarma/wrangler-toml.md","2026-04-07 13:41","",""
"wrangler-toml:── KV Namespaces ─────────────","── KV Namespaces ─────────────────────────────────────────────────────────────","header-1","Projects/vishwakarma/wrangler-toml.md","2026-04-07 13:41","",""
"wrangler-toml:── AI Binding ────────────────","── AI Binding ────────────────────────────────────────────────────────────────","header-1","Projects/vishwakarma/wrangler-toml.md","2026-04-07 13:41","",""
"wrangler-toml:── Preview Environment Configu","── Preview Environment Configuration ─────────────────────────────────────────","header-1","Projects/vishwakarma/wrangler-toml.md","2026-04-07 13:41","",""
"wrangler-toml:Note: Preview env does NOT inh","Note: Preview env does NOT inherit from the top level in Wrangler","header-1","Projects/vishwakarma/wrangler-toml.md","2026-04-07 13:41","",""
"package-json:package.json","package.json","header-1","Projects/social-blueprint-ai/package-json.md","2026-04-08 16:51","",""
"package-json:📋 Metadata","📋 Metadata","header-2","Projects/social-blueprint-ai/package-json.md","2026-04-08 16:51","",""
"package-json:🔗 Related Files","🔗 Related Files","header-2","Projects/social-blueprint-ai/package-json.md","2026-04-08 16:51","",""
"package-json:📄 Content","📄 Content","header-2","Projects/social-blueprint-ai/package-json.md","2026-04-08 16:51","",""
"metadata-json:metadata.json","metadata.json","header-1","Projects/social-blueprint-ai/metadata-json.md","2026-04-08 16:51","",""
"metadata-json:📋 Metadata","📋 Metadata","header-2","Projects/social-blueprint-ai/metadata-json.md","2026-04-08 16:51","",""
"metadata-json:🔗 Related Files","🔗 Related Files","header-2","Projects/social-blueprint-ai/metadata-json.md","2026-04-08 16:51","",""
"metadata-json:📄 Content","📄 Content","header-2","Projects/social-blueprint-ai/metadata-json.md","2026-04-08 16:51","",""
"deploy-yml:deploy.yml","deploy.yml","header-1","Projects/social-blueprint-ai/deploy-yml.md","2026-04-08 16:51","",""
"deploy-yml:📋 Metadata","📋 Metadata","header-2","Projects/social-blueprint-ai/deploy-yml.md","2026-04-08 16:51","",""
"deploy-yml:🔗 Related Files","🔗 Related Files","header-2","Projects/social-blueprint-ai/deploy-yml.md","2026-04-08 16:51","",""
"deploy-yml:📄 Content","📄 Content","header-2","Projects/social-blueprint-ai/deploy-yml.md","2026-04-08 16:51","",""
"geminiService-ts:geminiService.ts","geminiService.ts","header-1","Projects/social-blueprint-ai/geminiService-ts.md","2026-04-08 16:51","",""
"geminiService-ts:📋 Metadata","📋 Metadata","header-2","Projects/social-blueprint-ai/geminiService-ts.md","2026-04-08 16:51","",""
"geminiService-ts:🔗 Related Files","🔗 Related Files","header-2","Projects/social-blueprint-ai/geminiService-ts.md","2026-04-08 16:51","",""
"geminiService-ts:📄 Content","📄 Content","header-2","Projects/social-blueprint-ai/geminiService-ts.md","2026-04-08 16:51","",""
"robots-txt:robots.txt","robots.txt","header-1","Projects/social-blueprint-ai/robots-txt.md","2026-04-08 16:51","",""
"robots-txt:📋 Metadata","📋 Metadata","header-2","Projects/social-blueprint-ai/robots-txt.md","2026-04-08 16:51","",""
"robots-txt:🔗 Related Files","🔗 Related Files","header-2","Projects/social-blueprint-ai/robots-txt.md","2026-04-08 16:51","",""
"robots-txt:📄 Content","📄 Content","header-2","Projects/social-blueprint-ai/robots-txt.md","2026-04-08 16:51","",""
"pdf-ts:pdf.ts","pdf.ts","header-1","Projects/social-blueprint-ai/pdf-ts.md","2026-04-08 16:51","",""
"pdf-ts:📋 Metadata","📋 Metadata","header-2","Projects/social-blueprint-ai/pdf-ts.md","2026-04-08 16:51","",""
"pdf-ts:🔗 Related Files","🔗 Related Files","header-2","Projects/social-blueprint-ai/pdf-ts.md","2026-04-08 16:51","",""
"pdf-ts:📄 Content","📄 Content","header-2","Projects/social-blueprint-ai/pdf-ts.md","2026-04-08 16:51","",""
"tsconfig-json:tsconfig.json","tsconfig.json","header-1","Projects/social-blueprint-ai/tsconfig-json.md","2026-04-08 16:51","",""
"tsconfig-json:📋 Metadata","📋 Metadata","header-2","Projects/social-blueprint-ai/tsconfig-json.md","2026-04-08 16:51","",""
"tsconfig-json:🔗 Related Files","🔗 Related Files","header-2","Projects/social-blueprint-ai/tsconfig-json.md","2026-04-08 16:51","",""
"tsconfig-json:📄 Content","📄 Content","header-2","Projects/social-blueprint-ai/tsconfig-json.md","2026-04-08 16:51","",""
"_routes-json:_routes.json","_routes.json","header-1","Projects/social-blueprint-ai/_routes-json.md","2026-04-08 16:51","",""
"_routes-json:📋 Metadata","📋 Metadata","header-2","Projects/social-blueprint-ai/_routes-json.md","2026-04-08 16:51","",""
"_routes-json:🔗 Related Files","🔗 Related Files","header-2","Projects/social-blueprint-ai/_routes-json.md","2026-04-08 16:51","",""
"_routes-json:📄 Content","📄 Content","header-2","Projects/social-blueprint-ai/_routes-json.md","2026-04-08 16:51","",""
"API-md:API.md","API.md","header-1","Projects/social-blueprint-ai/API-md.md","2026-04-08 16:51","",""
"API-md:📋 Metadata","📋 Metadata","header-2","Projects/social-blueprint-ai/API-md.md","2026-04-08 16:51","",""
"API-md:🔗 Related Files","🔗 Related Files","header-2","Projects/social-blueprint-ai/API-md.md","2026-04-08 16:51","",""
"API-md:📄 Content","📄 Content","header-2","Projects/social-blueprint-ai/API-md.md","2026-04-08 16:51","",""
"API-md:Social Blueprint AI API Docume","Social Blueprint AI API Documentation","header-1","Projects/social-blueprint-ai/API-md.md","2026-04-08 16:51","",""
"API-md:Base URL","Base URL","header-2","Projects/social-blueprint-ai/API-md.md","2026-04-08 16:51","",""
"API-md:Authentication","Authentication","header-2","Projects/social-blueprint-ai/API-md.md","2026-04-08 16:51","",""
"API-md:Public Endpoints","Public Endpoints","header-2","Projects/social-blueprint-ai/API-md.md","2026-04-08 16:51","",""
"API-md:1. Health Check","1. Health Check","header-3","Projects/social-blueprint-ai/API-md.md","2026-04-08 16:51","",""
"API-md:2. Google OAuth URL","2. Google OAuth URL","header-3","Projects/social-blueprint-ai/API-md.md","2026-04-08 16:51","",""
"API-md:3. Google OAuth Callback","3. Google OAuth Callback","header-3","Projects/social-blueprint-ai/API-md.md","2026-04-08 16:51","",""
"API-md:4. Login","4. Login","header-3","Projects/social-blueprint-ai/API-md.md","2026-04-08 16:51","",""
"API-md:5. Register","5. Register","header-3","Projects/social-blueprint-ai/API-md.md","2026-04-08 16:51","",""
"API-md:Protected Endpoints","Protected Endpoints","header-2","Projects/social-blueprint-ai/API-md.md","2026-04-08 16:51","",""
"API-md:1. Profiles","1. Profiles","header-3","Projects/social-blueprint-ai/API-md.md","2026-04-08 16:51","",""
"API-md:2. Audits","2. Audits","header-3","Projects/social-blueprint-ai/API-md.md","2026-04-08 16:51","",""
"API-md:3. AI Analysis","3. AI Analysis","header-3","Projects/social-blueprint-ai/API-md.md","2026-04-08 16:51","",""
"API-md:4. Payments","4. Payments","header-3","Projects/social-blueprint-ai/API-md.md","2026-04-08 16:51","",""
"apiClient-ts:apiClient.ts","apiClient.ts","header-1","Projects/social-blueprint-ai/apiClient-ts.md","2026-04-08 16:51","",""
"apiClient-ts:📋 Metadata","📋 Metadata","header-2","Projects/social-blueprint-ai/apiClient-ts.md","2026-04-08 16:51","",""
"apiClient-ts:🔗 Related Files","🔗 Related Files","header-2","Projects/social-blueprint-ai/apiClient-ts.md","2026-04-08 16:51","",""
"apiClient-ts:📄 Content","📄 Content","header-2","Projects/social-blueprint-ai/apiClient-ts.md","2026-04-08 16:51","",""
"README-md:README.md","README.md","header-1","Projects/social-blueprint-ai/README-md.md","2026-04-08 16:51","",""
"README-md:📋 Metadata","📋 Metadata","header-2","Projects/social-blueprint-ai/README-md.md","2026-04-08 16:51","",""
"README-md:🔗 Related Files","🔗 Related Files","header-2","Projects/social-blueprint-ai/README-md.md","2026-04-08 16:51","",""
"README-md:📄 Content","📄 Content","header-2","Projects/social-blueprint-ai/README-md.md","2026-04-08 16:51","",""
"README-md:Social Blueprint AI","Social Blueprint AI","header-1","Projects/social-blueprint-ai/README-md.md","2026-04-08 16:51","",""
"README-md:Features","Features","header-2","Projects/social-blueprint-ai/README-md.md","2026-04-08 16:51","",""
"README-md:Run Locally (Frontend)","Run Locally (Frontend)","header-2","Projects/social-blueprint-ai/README-md.md","2026-04-08 16:51","",""
"README-md:Run Locally (Worker)","Run Locally (Worker)","header-2","Projects/social-blueprint-ai/README-md.md","2026-04-08 16:51","",""
"README-md:Deploy to Cloudflare (Pages + ","Deploy to Cloudflare (Pages + Workers + D1)","header-2","Projects/social-blueprint-ai/README-md.md","2026-04-08 16:51","",""
"README-md:Required Environment Variables","Required Environment Variables","header-3","Projects/social-blueprint-ai/README-md.md","2026-04-08 16:51","",""
"README-md:Deployment Steps","Deployment Steps","header-3","Projects/social-blueprint-ai/README-md.md","2026-04-08 16:51","",""
"index-ts:index.ts","index.ts","header-1","Projects/social-blueprint-ai/index-ts.md","2026-04-08 16:51","",""
"index-ts:📋 Metadata","📋 Metadata","header-2","Projects/social-blueprint-ai/index-ts.md","2026-04-08 16:51","",""
"index-ts:🔗 Related Files","🔗 Related Files","header-2","Projects/social-blueprint-ai/index-ts.md","2026-04-08 16:51","",""
"index-ts:📄 Content","📄 Content","header-2","Projects/social-blueprint-ai/index-ts.md","2026-04-08 16:51","",""
"Sidebar-tsx:Sidebar.tsx","Sidebar.tsx","header-1","Projects/social-blueprint-ai/Sidebar-tsx.md","2026-04-08 16:51","",""
"Sidebar-tsx:📋 Metadata","📋 Metadata","header-2","Projects/social-blueprint-ai/Sidebar-tsx.md","2026-04-08 16:51","",""
"Sidebar-tsx:🔗 Related Files","🔗 Related Files","header-2","Projects/social-blueprint-ai/Sidebar-tsx.md","2026-04-08 16:51","",""
"Sidebar-tsx:📄 Content","📄 Content","header-2","Projects/social-blueprint-ai/Sidebar-tsx.md","2026-04-08 16:51","",""
"ErrorBoundary-tsx:ErrorBoundary.tsx","ErrorBoundary.tsx","header-1","Projects/social-blueprint-ai/ErrorBoundary-tsx.md","2026-04-08 16:51","",""
"ErrorBoundary-tsx:📋 Metadata","📋 Metadata","header-2","Projects/social-blueprint-ai/ErrorBoundary-tsx.md","2026-04-08 16:51","",""
