source,target,type,value
"PdfCommons-js","layout-tsx","tag_based",0.5
"PdfCommons-js","globals-css","tag_based",0.5
"PdfCommons-js","next-env-d-ts","tag_based",0.5
"PdfCommons-js","page-tsx","tag_based",0.5
"research-js","highcharts_file_2-js","tag_based",0.5
"research-js","external-js","tag_based",0.5
"research-js","rag-js","tag_based",0.5
"research-js","mcp-js","tag_based",0.5
"research-js","characters-js","tag_based",0.5
"research-js","smriti-sync-yml","tag_based",0.5
"research-js","graph-js","tag_based",0.5
"research-js","manifest-json","tag_based",0.5
"research-js","verification-js","tag_based",0.5
"research-js","health-js","tag_based",0.5
"research-js","providers-js","tag_based",0.5
"research-js","sessionSync-js","tag_based",0.5
"research-js","errors-js","tag_based",0.5
"research-js","sqlite-memory-js","tag_based",0.5
"research-js","ragDocuments-js","tag_based",0.5
"research-js","index-html","tag_based",0.5
"research-js","index-js","tag_based",0.5
"research-js","skills-js","tag_based",0.5
"research-js","github-js","tag_based",0.5
"research-js","app-js","tag_based",0.5
"research-js","graph-html","tag_based",0.5
"research-js","reader-html","tag_based",0.5
"research-js","reader-js","tag_based",0.5
"research-js","agents-js","tag_based",0.5
"research-js","search-js","tag_based",0.5
"research-js","connectors-js","tag_based",0.5
"research-js","smriti_graph-json","tag_based",0.5
"research-js","package-json","tag_based",0.5
"research-js","tsconfig-json","tag_based",0.5
"research-js","Header-tsx","tag_based",0.5
"research-js","next-config-ts","tag_based",0.5
"research-js","layout-tsx","tag_based",0.5
"research-js","globals-css","tag_based",0.5
"research-js","next-env-d-ts","tag_based",0.5
"research-js","page-tsx","tag_based",0.5
"highcharts_file_2-js","external-js","tag_based",0.5
"highcharts_file_2-js","rag-js","tag_based",0.5
"highcharts_file_2-js","mcp-js","tag_based",0.5
"highcharts_file_2-js","characters-js","tag_based",0.5
"highcharts_file_2-js","smriti-sync-yml","tag_based",0.5
"highcharts_file_2-js","graph-js","tag_based",0.5
"highcharts_file_2-js","manifest-json","tag_based",0.5
"highcharts_file_2-js","verification-js","tag_based",0.5
"highcharts_file_2-js","health-js","tag_based",0.5
"highcharts_file_2-js","providers-js","tag_based",0.5
"highcharts_file_2-js","sessionSync-js","tag_based",0.5
"highcharts_file_2-js","errors-js","tag_based",0.5
"highcharts_file_2-js","sqlite-memory-js","tag_based",0.5
"highcharts_file_2-js","ragDocuments-js","tag_based",0.5
"highcharts_file_2-js","index-html","tag_based",0.5
"highcharts_file_2-js","index-js","tag_based",0.5
"highcharts_file_2-js","skills-js","tag_based",0.5
"highcharts_file_2-js","github-js","tag_based",0.5
"highcharts_file_2-js","app-js","tag_based",0.5
"highcharts_file_2-js","graph-html","tag_based",0.5
"highcharts_file_2-js","reader-html","tag_based",0.5
"highcharts_file_2-js","reader-js","tag_based",0.5
"highcharts_file_2-js","agents-js","tag_based",0.5
"highcharts_file_2-js","search-js","tag_based",0.5
"highcharts_file_2-js","connectors-js","tag_based",0.5
"highcharts_file_2-js","smriti_graph-json","tag_based",0.5
"highcharts_file_2-js","package-json","tag_based",0.5
"highcharts_file_2-js","tsconfig-json","tag_based",0.5
"highcharts_file_2-js","Header-tsx","tag_based",0.5
"highcharts_file_2-js","next-config-ts","tag_based",0.5
"highcharts_file_2-js","layout-tsx","tag_based",0.5
"highcharts_file_2-js","globals-css","tag_based",0.5
"highcharts_file_2-js","next-env-d-ts","tag_based",0.5
"highcharts_file_2-js","page-tsx","tag_based",0.5
"external-js","rag-js","tag_based",0.5
"external-js","mcp-js","tag_based",0.5
"external-js","characters-js","tag_based",0.5
"external-js","smriti-sync-yml","tag_based",0.5
"external-js","graph-js","tag_based",0.5
"external-js","manifest-json","tag_based",0.5
"external-js","verification-js","tag_based",0.5
"external-js","health-js","tag_based",0.5
"external-js","providers-js","tag_based",0.5
"external-js","sessionSync-js","tag_based",0.5
"external-js","errors-js","tag_based",0.5
"external-js","sqlite-memory-js","tag_based",0.5
"external-js","ragDocuments-js","tag_based",0.5
"external-js","index-html","tag_based",0.5
"external-js","index-js","tag_based",0.5
"external-js","skills-js","tag_based",0.5
"external-js","github-js","tag_based",0.5
"external-js","app-js","tag_based",0.5
"external-js","graph-html","tag_based",0.5
"external-js","reader-html","tag_based",0.5
"external-js","reader-js","tag_based",0.5
"external-js","agents-js","tag_based",0.5
"external-js","search-js","tag_based",0.5
"external-js","connectors-js","tag_based",0.5
"external-js","smriti_graph-json","tag_based",0.5
"external-js","package-json","tag_based",0.5
"external-js","tsconfig-json","tag_based",0.5
"external-js","Header-tsx","tag_based",0.5
"external-js","next-config-ts","tag_based",0.5
"external-js","layout-tsx","tag_based",0.5
"external-js","globals-css","tag_based",0.5
"external-js","next-env-d-ts","tag_based",0.5
"external-js","page-tsx","tag_based",0.5
"rag-js","mcp-js","tag_based",0.5
"rag-js","characters-js","tag_based",0.5
"rag-js","smriti-sync-yml","tag_based",0.5
"rag-js","graph-js","tag_based",0.5
"rag-js","manifest-json","tag_based",0.5
"rag-js","verification-js","tag_based",0.5
"rag-js","health-js","tag_based",0.5
"rag-js","providers-js","tag_based",0.5
"rag-js","sessionSync-js","tag_based",0.5
"rag-js","errors-js","tag_based",0.5
"rag-js","sqlite-memory-js","tag_based",0.5
"rag-js","ragDocuments-js","tag_based",0.5
"rag-js","index-html","tag_based",0.5
"rag-js","index-js","tag_based",0.5
"rag-js","skills-js","tag_based",0.5
"rag-js","github-js","tag_based",0.5
"rag-js","app-js","tag_based",0.5
"rag-js","graph-html","tag_based",0.5
"rag-js","reader-html","tag_based",0.5
"rag-js","reader-js","tag_based",0.5
"rag-js","agents-js","tag_based",0.5
"rag-js","search-js","tag_based",0.5
"rag-js","connectors-js","tag_based",0.5
"rag-js","smriti_graph-json","tag_based",0.5
"rag-js","package-json","tag_based",0.5
"rag-js","tsconfig-json","tag_based",0.5
"rag-js","Header-tsx","tag_based",0.5
"rag-js","next-config-ts","tag_based",0.5
"rag-js","layout-tsx","tag_based",0.5
"rag-js","globals-css","tag_based",0.5
"rag-js","next-env-d-ts","tag_based",0.5
"rag-js","page-tsx","tag_based",0.5
"mcp-js","characters-js","tag_based",0.5
"mcp-js","smriti-sync-yml","tag_based",0.5
"mcp-js","graph-js","tag_based",0.5
"mcp-js","manifest-json","tag_based",0.5
"mcp-js","verification-js","tag_based",0.5
"mcp-js","health-js","tag_based",0.5
"mcp-js","providers-js","tag_based",0.5
"mcp-js","sessionSync-js","tag_based",0.5
"mcp-js","errors-js","tag_based",0.5
"mcp-js","sqlite-memory-js","tag_based",0.5
"mcp-js","ragDocuments-js","tag_based",0.5
"mcp-js","index-html","tag_based",0.5
"mcp-js","index-js","tag_based",0.5
"mcp-js","skills-js","tag_based",0.5
"mcp-js","github-js","tag_based",0.5
"mcp-js","app-js","tag_based",0.5
"mcp-js","graph-html","tag_based",0.5
"mcp-js","reader-html","tag_based",0.5
"mcp-js","reader-js","tag_based",0.5
"mcp-js","agents-js","tag_based",0.5
"mcp-js","search-js","tag_based",0.5
"mcp-js","connectors-js","tag_based",0.5
"mcp-js","smriti_graph-json","tag_based",0.5
"mcp-js","package-json","tag_based",0.5
"mcp-js","tsconfig-json","tag_based",0.5
"mcp-js","Header-tsx","tag_based",0.5
"mcp-js","next-config-ts","tag_based",0.5
"mcp-js","layout-tsx","tag_based",0.5
"mcp-js","globals-css","tag_based",0.5
"mcp-js","next-env-d-ts","tag_based",0.5
"mcp-js","page-tsx","tag_based",0.5
"characters-js","smriti-sync-yml","tag_based",0.5
"characters-js","graph-js","tag_based",0.5
"characters-js","manifest-json","tag_based",0.5
"characters-js","verification-js","tag_based",0.5
"characters-js","health-js","tag_based",0.5
"characters-js","providers-js","tag_based",0.5
"characters-js","sessionSync-js","tag_based",0.5
"characters-js","errors-js","tag_based",0.5
"characters-js","sqlite-memory-js","tag_based",0.5
"characters-js","ragDocuments-js","tag_based",0.5
"characters-js","index-html","tag_based",0.5
"characters-js","index-js","tag_based",0.5
"characters-js","skills-js","tag_based",0.5
"characters-js","github-js","tag_based",0.5
"characters-js","app-js","tag_based",0.5
"characters-js","graph-html","tag_based",0.5
"characters-js","reader-html","tag_based",0.5
"characters-js","reader-js","tag_based",0.5
"characters-js","agents-js","tag_based",0.5
"characters-js","search-js","tag_based",0.5
"characters-js","connectors-js","tag_based",0.5
"characters-js","smriti_graph-json","tag_based",0.5
"characters-js","package-json","tag_based",0.5
"characters-js","tsconfig-json","tag_based",0.5
"characters-js","Header-tsx","tag_based",0.5
"characters-js","next-config-ts","tag_based",0.5
"characters-js","layout-tsx","tag_based",0.5
"characters-js","globals-css","tag_based",0.5
"characters-js","next-env-d-ts","tag_based",0.5
"characters-js","page-tsx","tag_based",0.5
"smriti-sync-yml","graph-js","tag_based",0.5
"smriti-sync-yml","manifest-json","tag_based",0.5
"smriti-sync-yml","verification-js","tag_based",0.5
"smriti-sync-yml","health-js","tag_based",0.5
"smriti-sync-yml","providers-js","tag_based",0.5
"smriti-sync-yml","sessionSync-js","tag_based",0.5
"smriti-sync-yml","errors-js","tag_based",0.5
"smriti-sync-yml","sqlite-memory-js","tag_based",0.5
"smriti-sync-yml","ragDocuments-js","tag_based",0.5
"smriti-sync-yml","index-html","tag_based",0.5
"smriti-sync-yml","index-js","tag_based",0.5
"smriti-sync-yml","skills-js","tag_based",0.5
"smriti-sync-yml","github-js","tag_based",0.5
"smriti-sync-yml","app-js","tag_based",0.5
"smriti-sync-yml","graph-html","tag_based",0.5
"smriti-sync-yml","reader-html","tag_based",0.5
"smriti-sync-yml","reader-js","tag_based",0.5
"smriti-sync-yml","agents-js","tag_based",0.5
"smriti-sync-yml","search-js","tag_based",0.5
"smriti-sync-yml","connectors-js","tag_based",0.5
"smriti-sync-yml","smriti_graph-json","tag_based",0.5
"smriti-sync-yml","package-json","tag_based",0.5
"smriti-sync-yml","tsconfig-json","tag_based",0.5
"smriti-sync-yml","Header-tsx","tag_based",0.5
"smriti-sync-yml","next-config-ts","tag_based",0.5
"smriti-sync-yml","layout-tsx","tag_based",0.5
"smriti-sync-yml","globals-css","tag_based",0.5
"smriti-sync-yml","next-env-d-ts","tag_based",0.5
"smriti-sync-yml","page-tsx","tag_based",0.5
"graph-js","manifest-json","tag_based",0.5
"graph-js","verification-js","tag_based",0.5
"graph-js","health-js","tag_based",0.5
"graph-js","providers-js","tag_based",0.5
"graph-js","sessionSync-js","tag_based",0.5
"graph-js","errors-js","tag_based",0.5
"graph-js","sqlite-memory-js","tag_based",0.5
"graph-js","ragDocuments-js","tag_based",0.5
"graph-js","index-html","tag_based",0.5
"graph-js","index-js","tag_based",0.5
"graph-js","skills-js","tag_based",0.5
"graph-js","github-js","tag_based",0.5
"graph-js","app-js","tag_based",0.5
"graph-js","graph-html","tag_based",0.5
"graph-js","reader-html","tag_based",0.5
"graph-js","reader-js","tag_based",0.5
"graph-js","agents-js","tag_based",0.5
"graph-js","search-js","tag_based",0.5
"graph-js","connectors-js","tag_based",0.5
"graph-js","smriti_graph-json","tag_based",0.5
"graph-js","package-json","tag_based",0.5
"graph-js","tsconfig-json","tag_based",0.5
"graph-js","Header-tsx","tag_based",0.5
"graph-js","next-config-ts","tag_based",0.5
"graph-js","layout-tsx","tag_based",0.5
"graph-js","globals-css","tag_based",0.5
"graph-js","next-env-d-ts","tag_based",0.5
"graph-js","page-tsx","tag_based",0.5
"manifest-json","verification-js","tag_based",0.5
"manifest-json","health-js","tag_based",0.5
"manifest-json","providers-js","tag_based",0.5
"manifest-json","sessionSync-js","tag_based",0.5
"manifest-json","errors-js","tag_based",0.5
"manifest-json","sqlite-memory-js","tag_based",0.5
"manifest-json","ragDocuments-js","tag_based",0.5
"manifest-json","index-html","tag_based",0.5
"manifest-json","index-js","tag_based",0.5
"manifest-json","skills-js","tag_based",0.5
"manifest-json","github-js","tag_based",0.5
"manifest-json","app-js","tag_based",0.5
"manifest-json","graph-html","tag_based",0.5
"manifest-json","reader-html","tag_based",0.5
"manifest-json","reader-js","tag_based",0.5
"manifest-json","agents-js","tag_based",0.5
"manifest-json","search-js","tag_based",0.5
"manifest-json","connectors-js","tag_based",0.5
"manifest-json","smriti_graph-json","tag_based",0.5
"manifest-json","package-json","tag_based",0.5
"manifest-json","tsconfig-json","tag_based",0.5
"manifest-json","Header-tsx","tag_based",0.5
"manifest-json","next-config-ts","tag_based",0.5
"manifest-json","layout-tsx","tag_based",0.5
"manifest-json","globals-css","tag_based",0.5
"manifest-json","next-env-d-ts","tag_based",0.5
"manifest-json","page-tsx","tag_based",0.5
"verification-js","health-js","tag_based",0.5
"verification-js","providers-js","tag_based",0.5
"verification-js","sessionSync-js","tag_based",0.5
"verification-js","errors-js","tag_based",0.5
"verification-js","sqlite-memory-js","tag_based",0.5
"verification-js","ragDocuments-js","tag_based",0.5
"verification-js","index-html","tag_based",0.5
"verification-js","index-js","tag_based",0.5
"verification-js","skills-js","tag_based",0.5
"verification-js","github-js","tag_based",0.5
"verification-js","app-js","tag_based",0.5
"verification-js","graph-html","tag_based",0.5
"verification-js","reader-html","tag_based",0.5
"verification-js","reader-js","tag_based",0.5
"verification-js","agents-js","tag_based",0.5
"verification-js","search-js","tag_based",0.5
"verification-js","connectors-js","tag_based",0.5
"verification-js","smriti_graph-json","tag_based",0.5
"verification-js","package-json","tag_based",0.5
"verification-js","tsconfig-json","tag_based",0.5
"verification-js","Header-tsx","tag_based",0.5
"verification-js","next-config-ts","tag_based",0.5
"verification-js","layout-tsx","tag_based",0.5
"verification-js","globals-css","tag_based",0.5
"verification-js","next-env-d-ts","tag_based",0.5
"verification-js","page-tsx","tag_based",0.5
"health-js","providers-js","tag_based",0.5
"health-js","sessionSync-js","tag_based",0.5
"health-js","errors-js","tag_based",0.5
"health-js","sqlite-memory-js","tag_based",0.5
"health-js","ragDocuments-js","tag_based",0.5
"health-js","index-html","tag_based",0.5
"health-js","index-js","tag_based",0.5
"health-js","skills-js","tag_based",0.5
"health-js","github-js","tag_based",0.5
"health-js","app-js","tag_based",0.5
"health-js","graph-html","tag_based",0.5
"health-js","reader-html","tag_based",0.5
"health-js","reader-js","tag_based",0.5
"health-js","agents-js","tag_based",0.5
"health-js","search-js","tag_based",0.5
"health-js","connectors-js","tag_based",0.5
"health-js","smriti_graph-json","tag_based",0.5
"health-js","package-json","tag_based",0.5
"health-js","tsconfig-json","tag_based",0.5
"health-js","Header-tsx","tag_based",0.5
"health-js","next-config-ts","tag_based",0.5
"health-js","layout-tsx","tag_based",0.5
"health-js","globals-css","tag_based",0.5
"health-js","next-env-d-ts","tag_based",0.5
"health-js","page-tsx","tag_based",0.5
"providers-js","sessionSync-js","tag_based",0.5
"providers-js","errors-js","tag_based",0.5
"providers-js","sqlite-memory-js","tag_based",0.5
"providers-js","ragDocuments-js","tag_based",0.5
"providers-js","index-html","tag_based",0.5
"providers-js","index-js","tag_based",0.5
"providers-js","skills-js","tag_based",0.5
"providers-js","github-js","tag_based",0.5
"providers-js","app-js","tag_based",0.5
"providers-js","graph-html","tag_based",0.5
"providers-js","reader-html","tag_based",0.5
"providers-js","reader-js","tag_based",0.5
"providers-js","agents-js","tag_based",0.5
"providers-js","search-js","tag_based",0.5
"providers-js","connectors-js","tag_based",0.5
"providers-js","smriti_graph-json","tag_based",0.5
"providers-js","package-json","tag_based",0.5
"providers-js","tsconfig-json","tag_based",0.5
"providers-js","Header-tsx","tag_based",0.5
"providers-js","next-config-ts","tag_based",0.5
"providers-js","layout-tsx","tag_based",0.5
"providers-js","globals-css","tag_based",0.5
"providers-js","next-env-d-ts","tag_based",0.5
"providers-js","page-tsx","tag_based",0.5
"sessionSync-js","errors-js","tag_based",0.5
"sessionSync-js","sqlite-memory-js","tag_based",0.5
"sessionSync-js","ragDocuments-js","tag_based",0.5
"sessionSync-js","index-html","tag_based",0.5
"sessionSync-js","index-js","tag_based",0.5
"sessionSync-js","skills-js","tag_based",0.5
"sessionSync-js","github-js","tag_based",0.5
"sessionSync-js","app-js","tag_based",0.5
"sessionSync-js","graph-html","tag_based",0.5
"sessionSync-js","reader-html","tag_based",0.5
"sessionSync-js","reader-js","tag_based",0.5
"sessionSync-js","agents-js","tag_based",0.5
"sessionSync-js","search-js","tag_based",0.5
"sessionSync-js","connectors-js","tag_based",0.5
"sessionSync-js","smriti_graph-json","tag_based",0.5
"sessionSync-js","package-json","tag_based",0.5
"sessionSync-js","tsconfig-json","tag_based",0.5
"sessionSync-js","Header-tsx","tag_based",0.5
"sessionSync-js","next-config-ts","tag_based",0.5
"sessionSync-js","layout-tsx","tag_based",0.5
"sessionSync-js","globals-css","tag_based",0.5
"sessionSync-js","next-env-d-ts","tag_based",0.5
"sessionSync-js","page-tsx","tag_based",0.5
"errors-js","sqlite-memory-js","tag_based",0.5
"errors-js","ragDocuments-js","tag_based",0.5
"errors-js","index-html","tag_based",0.5
"errors-js","index-js","tag_based",0.5
"errors-js","skills-js","tag_based",0.5
"errors-js","github-js","tag_based",0.5
"errors-js","app-js","tag_based",0.5
"errors-js","graph-html","tag_based",0.5
"errors-js","reader-html","tag_based",0.5
"errors-js","reader-js","tag_based",0.5
"errors-js","agents-js","tag_based",0.5
"errors-js","search-js","tag_based",0.5
"errors-js","connectors-js","tag_based",0.5
"errors-js","smriti_graph-json","tag_based",0.5
"errors-js","package-json","tag_based",0.5
"errors-js","tsconfig-json","tag_based",0.5
"errors-js","Header-tsx","tag_based",0.5
"errors-js","next-config-ts","tag_based",0.5
"errors-js","layout-tsx","tag_based",0.5
"errors-js","globals-css","tag_based",0.5
"errors-js","next-env-d-ts","tag_based",0.5
"errors-js","page-tsx","tag_based",0.5
"sqlite-memory-js","ragDocuments-js","tag_based",0.5
"sqlite-memory-js","index-html","tag_based",0.5
"sqlite-memory-js","index-js","tag_based",0.5
